municipio,SAFRA,ano,mes,REGIAO,Solo,Altitude (m),Tmax (°C),Tmin (°C),Tmed (°C),UR (%),U2 (m/s),RS (MJ/m²d),Chuva (mm),NDVI,AREA TOTAL,PRODUCAO,YIELD_SC_HA
Cruzeiro do Sul,16/17,2017,3,Noroeste,Latossolo Vermelho distrófico,456.0,29.424516129032256,20.42064516129032,24.371935483870967,81.2625806451613,1.134516129032258,20.30032258064516,115.92,0.536925,2000.0,7000.0,58.33
Cruzeiro do Sul,17/18,2017,9,Noroeste,Latossolo Vermelho distrófico,456.0,32.99066666666667,17.022,24.05933333333333,57.14366666666667,1.7756666666666665,21.41033333333333,26.44,0.430375,2500.0,7750.0,51.67
Cruzeiro do Sul,17/18,2017,10,Noroeste,Latossolo Vermelho distrófico,456.0,31.20387096774194,18.72193548387097,24.306129032258063,72.81741935483872,1.5290322580645161,19.169032258064515,279.15,0.4308,2500.0,7750.0,51.67
Cruzeiro do Sul,17/18,2017,11,Noroeste,Latossolo Vermelho distrófico,456.0,29.564666666666668,18.127333333333336,23.450333333333333,77.463,1.5016666666666665,22.829,142.44,0.46505,2500.0,7750.0,51.67
Cruzeiro do Sul,17/18,2017,12,Noroeste,Latossolo Vermelho distrófico,456.0,30.799999999999997,21.01451612903226,25.387096774193548,78.09806451612903,1.2693548387096774,21.043870967741935,207.63,0.5546,2500.0,7750.0,51.67
Cruzeiro do Sul,17/18,2018,1,Noroeste,Latossolo Vermelho distrófico,456.0,28.534193548387094,20.996129032258064,24.346451612903227,85.90870967741935,1.0970967741935482,20.407096774193548,325.66,0.6038749999999999,2500.0,7750.0,51.67
Cruzeiro do Sul,17/18,2018,2,Noroeste,Latossolo Vermelho distrófico,456.0,28.810357142857146,19.381071428571428,23.661785714285713,81.63142857142857,1.2385714285714287,21.481785714285714,110.08,0.5509,2500.0,7750.0,51.67
Cruzeiro do Sul,17/18,2018,3,Noroeste,Latossolo Vermelho distrófico,456.0,30.173870967741934,21.733870967741936,25.461612903225806,83.66612903225807,0.9048387096774194,19.35483870967742,209.17,0.549875,2500.0,7750.0,51.67
Cruzeiro do Sul,18/19,2018,9,Noroeste,Latossolo Vermelho distrófico,456.0,28.918,16.205333333333336,21.88566666666667,72.36133333333333,1.4729999999999999,16.82133333333333,144.43,0.296,3700.0,6419.5,28.92
Cruzeiro do Sul,18/19,2018,10,Noroeste,Latossolo Vermelho distrófico,456.0,29.213870967741936,19.04806451612903,23.76225806451613,80.6641935483871,1.479032258064516,19.067419354838712,249.05,0.29993333333333333,3700.0,6419.5,28.92
Cruzeiro do Sul,18/19,2018,11,Noroeste,Latossolo Vermelho distrófico,456.0,29.684,19.42866666666667,24.177000000000003,79.63566666666667,1.643,21.436,131.74,0.3919500000000001,3700.0,6419.5,28.92
Cruzeiro do Sul,18/19,2018,12,Noroeste,Latossolo Vermelho distrófico,456.0,32.902580645161294,20.873548387096776,26.476451612903226,69.82516129032258,1.1054838709677421,25.5841935483871,84.22,0.54375,3700.0,6419.5,28.92
Cruzeiro do Sul,18/19,2019,1,Noroeste,Latossolo Vermelho distrófico,456.0,32.65161290322581,22.64258064516129,27.265483870967742,74.74032258064516,0.9874193548387097,23.851612903225806,133.06,0.6772,3700.0,6419.5,28.92
Cruzeiro do Sul,18/19,2019,2,Noroeste,Latossolo Vermelho distrófico,456.0,31.954285714285714,21.553571428571427,26.167857142857144,74.17464285714286,1.04,21.424285714285713,160.03,0.498475,3700.0,6419.5,28.92
Cruzeiro do Sul,18/19,2019,3,Noroeste,Latossolo Vermelho distrófico,456.0,29.828064516129032,20.38193548387097,24.57483870967742,81.36,1.0619354838709678,20.11741935483871,139.58,0.385475,3700.0,6419.5,28.92
Cruzeiro do Sul,19/20,2019,9,Noroeste,Latossolo Vermelho distrófico,456.0,33.297999999999995,17.822333333333333,24.68166666666667,58.09533333333333,1.7893333333333332,18.361333333333334,46.38,0.46817499999999995,4300.0,12900.0,50.0
Cruzeiro do Sul,19/20,2019,10,Noroeste,Latossolo Vermelho distrófico,456.0,35.87870967741936,20.541612903225804,27.595806451612905,55.48193548387097,1.5025806451612902,22.74290322580645,87.44,0.3840333333333333,4300.0,12900.0,50.0
Cruzeiro do Sul,19/20,2019,11,Noroeste,Latossolo Vermelho distrófico,456.0,33.388,20.436666666666667,26.36433333333333,66.437,1.5243333333333333,23.429333333333332,114.14,0.365625,4300.0,12900.0,50.0
Cruzeiro do Sul,19/20,2019,12,Noroeste,Latossolo Vermelho distrófico,456.0,31.02774193548387,20.477096774193548,25.41322580645161,76.81967741935483,1.2380645161290322,21.588064516129034,237.51,0.518025,4300.0,12900.0,50.0
Cruzeiro do Sul,19/20,2020,1,Noroeste,Latossolo Vermelho distrófico,456.0,31.728064516129034,21.25516129032258,26.11741935483871,76.07774193548387,1.1341935483870969,22.081612903225807,148.43,0.61095,4300.0,12900.0,50.0
Cruzeiro do Sul,19/20,2020,2,Noroeste,Latossolo Vermelho distrófico,456.0,31.554827586206898,20.674482758620687,25.61310344827586,76.6048275862069,1.220344827586207,21.352758620689656,141.49,0.5729,4300.0,12900.0,50.0
Cruzeiro do Sul,19/20,2020,3,Noroeste,Latossolo Vermelho distrófico,456.0,32.36548387096774,19.330000000000002,25.299999999999997,67.67677419354838,1.2470967741935486,23.325483870967744,57.699999999999996,0.4754,4300.0,12900.0,50.0
Cruzeiro do Sul,20/21,2020,9,Noroeste,Latossolo Vermelho distrófico,456.0,33.145,17.854666666666667,24.822,61.11233333333333,1.53,20.133333333333333,12.98,0.38427500000000003,4500.0,13500.0,50.0
Cruzeiro do Sul,20/21,2020,10,Noroeste,Latossolo Vermelho distrófico,456.0,34.6983870967742,19.68,26.616774193548387,57.960967741935484,1.6564516129032258,20.80483870967742,65.98,0.366475,4500.0,13500.0,50.0
Cruzeiro do Sul,20/21,2020,11,Noroeste,Latossolo Vermelho distrófico,456.0,34.79233333333333,19.434666666666665,26.736,54.97366666666667,1.4340000000000002,25.908666666666665,43.92,0.3608,4500.0,13500.0,50.0
Cruzeiro do Sul,20/21,2020,12,Noroeste,Latossolo Vermelho distrófico,456.0,33.49612903225807,21.281935483870967,26.871612903225806,69.18548387096774,1.1683870967741936,23.462903225806453,180.86,0.3591,4500.0,13500.0,50.0
Cruzeiro do Sul,20/21,2021,1,Noroeste,Latossolo Vermelho distrófico,456.0,30.32451612903226,21.59032258064516,25.37483870967742,80.54774193548387,1.1235483870967742,18.64548387096774,224.37,0.417825,4500.0,13500.0,50.0
Cruzeiro do Sul,20/21,2021,2,Noroeste,Latossolo Vermelho distrófico,456.0,30.869642857142857,19.358571428571427,24.54678571428571,74.4175,1.09,23.982142857142858,40.93,0.44037499999999996,4500.0,13500.0,50.0
Cruzeiro do Sul,20/21,2021,3,Noroeste,Latossolo Vermelho distrófico,456.0,31.835483870967742,20.537419354838708,25.509354838709676,73.72354838709677,1.0464516129032257,21.47967741935484,106.18,0.369725,4500.0,13500.0,50.0
Cruzeiro do Sul,21/22,2021,9,Noroeste,Latossolo Vermelho distrófico,456.0,33.954,18.399333333333335,25.53033333333333,55.54,1.562,18.958666666666666,31.05,0.3196,4244.0,8415.85,33.05
Cruzeiro do Sul,21/22,2021,10,Noroeste,Latossolo Vermelho distrófico,456.0,29.192580645161293,17.98193548387097,23.12709677419355,75.33064516129032,1.6103225806451613,17.353870967741937,266.49,0.3342666666666667,4244.0,8415.85,33.05
Cruzeiro do Sul,21/22,2021,11,Noroeste,Latossolo Vermelho distrófico,456.0,33.746,19.05666666666667,25.92366666666667,63.123333333333335,1.4226666666666667,25.646666666666665,55.81,0.334225,4244.0,8415.85,33.05
Cruzeiro do Sul,21/22,2021,12,Noroeste,Latossolo Vermelho distrófico,456.0,34.993870967741934,20.044193548387096,27.25032258064516,55.82774193548387,1.3841935483870969,26.15774193548387,59.35,0.426375,4244.0,8415.85,33.05
Cruzeiro do Sul,21/22,2022,1,Noroeste,Latossolo Vermelho distrófico,456.0,33.280967741935484,21.57677419354839,26.91516129032258,69.42774193548388,1.100967741935484,23.248709677419356,149.77,0.61305,4244.0,8415.85,33.05
Cruzeiro do Sul,21/22,2022,2,Noroeste,Latossolo Vermelho distrófico,456.0,33.12678571428571,20.830357142857142,26.360000000000003,70.7825,1.1092857142857144,24.436785714285715,71.89,0.70975,4244.0,8415.85,33.05
Cruzeiro do Sul,21/22,2022,3,Noroeste,Latossolo Vermelho distrófico,456.0,30.30354838709677,20.654838709677417,24.955806451612904,79.60774193548387,1.0880645161290323,18.766129032258064,217.94,0.7259,4244.0,8415.85,33.05
Cruzeiro do Sul,22/23,2022,9,Noroeste,Latossolo Vermelho distrófico,456.0,26.736666666666668,14.902,20.199333333333335,74.14433333333334,1.8676666666666668,13.795,140.19,0.44949999999999996,5404.0,19454.4,60.0
Cruzeiro do Sul,22/23,2022,10,Noroeste,Latossolo Vermelho distrófico,456.0,29.251935483870966,17.853870967741937,23.08451612903226,77.31193548387097,1.3993548387096775,19.210967741935484,174.95,0.4335666666666666,5404.0,19454.4,60.0
Cruzeiro do Sul,22/23,2022,11,Noroeste,Latossolo Vermelho distrófico,456.0,29.585666666666665,16.043,22.441333333333333,67.92866666666666,1.4906666666666666,25.567666666666664,56.46,0.508675,5404.0,19454.4,60.0
Cruzeiro do Sul,22/23,2022,12,Noroeste,Latossolo Vermelho distrófico,456.0,31.715806451612902,20.33677419354839,25.572903225806453,73.7741935483871,1.1503225806451611,23.33967741935484,161.66,0.6177250000000001,5404.0,19454.4,60.0
Cruzeiro do Sul,22/23,2023,1,Noroeste,Latossolo Vermelho distrófico,456.0,30.749354838709678,20.621612903225806,25.301935483870967,76.41483870967743,1.181290322580645,21.621612903225806,154.47,0.678975,5404.0,19454.4,60.0
Cruzeiro do Sul,22/23,2023,2,Noroeste,Latossolo Vermelho distrófico,456.0,28.961785714285718,20.713214285714287,24.301071428571426,83.82785714285714,1.0871428571428572,18.243214285714284,259.48,0.722475,5404.0,19454.4,60.0
Cruzeiro do Sul,22/23,2023,3,Noroeste,Latossolo Vermelho distrófico,456.0,29.15806451612903,20.864516129032257,24.528387096774193,84.0867741935484,1.0464516129032257,20.392258064516128,133.18,0.428475,5404.0,19454.4,60.0
Cruzeiro do Sul,23/24,2023,9,Noroeste,Latossolo Vermelho distrófico,456.0,34.97233333333334,19.483,26.483666666666668,57.492666666666665,1.7316666666666667,18.90266666666667,43.22,0.417275,5938.0,13983.99,39.25
Cruzeiro do Sul,23/24,2023,10,Noroeste,Latossolo Vermelho distrófico,456.0,34.49645161290323,20.952903225806452,27.067419354838712,66.32774193548387,1.6974193548387095,18.591290322580647,156.06,0.35106666666666664,5938.0,13983.99,39.25
Cruzeiro do Sul,23/24,2023,11,Noroeste,Latossolo Vermelho distrófico,456.0,33.55566666666667,20.605999999999998,26.701,67.85,1.456,20.649,160.44,0.471825,5938.0,13983.99,39.25
Cruzeiro do Sul,23/24,2023,12,Noroeste,Latossolo Vermelho distrófico,456.0,34.30483870967742,22.20967741935484,27.726774193548387,68.6758064516129,1.0803225806451613,24.86193548387097,87.63,0.682725,5938.0,13983.99,39.25
Cruzeiro do Sul,23/24,2024,1,Noroeste,Latossolo Vermelho distrófico,456.0,34.688709677419354,21.844193548387096,27.783548387096772,64.30322580645162,1.2045161290322581,23.370645161290323,89.69,0.781075,5938.0,13983.99,39.25
Cruzeiro do Sul,23/24,2024,2,Noroeste,Latossolo Vermelho distrófico,456.0,34.83172413793103,22.67103448275862,28.239310344827587,65.92241379310344,1.0458620689655174,23.360344827586207,107.42999999999999,0.7398750000000001,5938.0,13983.99,39.25
Cruzeiro do Sul,23/24,2024,3,Noroeste,Latossolo Vermelho distrófico,456.0,33.85258064516129,22.276129032258062,27.40096774193548,68.55870967741936,1.1051612903225805,19.399032258064516,77.18,0.53425,5938.0,13983.99,39.25
Cruzeiro do Sul,99/00,2000,2,Noroeste,Latossolo Vermelho distrófico,456.0,30.108620689655172,20.405862068965515,24.737241379310344,80.37172413793104,1.1293103448275863,20.017586206896553,233.94,0.7582,550.0,1320.0,40.0
Cruzeiro do Sul,99/00,2000,3,Noroeste,Latossolo Vermelho distrófico,456.0,28.941290322580645,19.684516129032257,23.760967741935485,82.1525806451613,1.2093548387096775,18.460967741935484,118.21,0.70655,550.0,1320.0,40.0
Diamante do Norte,03/04,2003,9,Noroeste,Latossolo Vermelho distrófico,352.0,29.402,15.315,21.859333333333332,68.98166666666665,1.3443333333333334,17.930999999999997,81.48,0.43879999999999997,290.0,189.0,10.86
Diamante do Norte,03/04,2003,10,Noroeste,Latossolo Vermelho distrófico,352.0,31.702903225806452,18.576129032258066,24.65806451612903,69.56870967741936,1.416774193548387,20.93967741935484,114.96,0.48973333333333335,290.0,189.0,10.86
Diamante do Norte,03/04,2003,11,Noroeste,Latossolo Vermelho distrófico,352.0,33.025,19.435,25.984666666666666,65.25166666666667,1.2956666666666665,23.738,132.81,0.54345,290.0,189.0,10.86
Diamante do Norte,03/04,2003,12,Noroeste,Latossolo Vermelho distrófico,352.0,32.064516129032256,21.86225806451613,26.620322580645162,77.72741935483872,1.257741935483871,22.57774193548387,192.9,0.62715,290.0,189.0,10.86
Diamante do Norte,03/04,2004,1,Noroeste,Latossolo Vermelho distrófico,352.0,34.057096774193546,21.874193548387098,27.50258064516129,68.69677419354838,1.323225806451613,25.46741935483871,48.13,0.6371,290.0,189.0,10.86
Diamante do Norte,03/04,2004,2,Noroeste,Latossolo Vermelho distrófico,352.0,34.37586206896552,21.409655172413792,27.392068965517243,65.44655172413793,1.3062068965517242,24.07965517241379,69.68,0.584875,290.0,189.0,10.86
Diamante do Norte,03/04,2004,3,Noroeste,Latossolo Vermelho distrófico,352.0,33.89806451612903,20.394193548387097,26.565483870967743,65.80322580645162,1.1151612903225807,21.85967741935484,89.35000000000001,0.599625,290.0,189.0,10.86
Diamante do Norte,04/05,2004,9,Noroeste,Latossolo Vermelho distrófico,352.0,31.82,16.672666666666668,23.463,67.131,1.268,18.999333333333333,54.5,0.40655,270.0,48.6,3.0
Diamante do Norte,04/05,2004,10,Noroeste,Latossolo Vermelho distrófico,352.0,29.426774193548386,18.078064516129032,23.323548387096775,77.01,1.415483870967742,18.720322580645163,265.34,0.525,270.0,48.6,3.0
Diamante do Norte,04/05,2004,11,Noroeste,Latossolo Vermelho distrófico,352.0,30.418333333333333,19.209999999999997,24.621333333333332,77.66433333333333,1.2696666666666667,22.384333333333334,165.83,0.5409333333333334,270.0,48.6,3.0
Diamante do Norte,04/05,2004,12,Noroeste,Latossolo Vermelho distrófico,352.0,31.016129032258064,20.42064516129032,25.52774193548387,76.16064516129032,1.123225806451613,24.363225806451613,139.65,0.540425,270.0,48.6,3.0
Diamante do Norte,04/05,2005,1,Noroeste,Latossolo Vermelho distrófico,352.0,30.301612903225806,22.656451612903226,26.114516129032257,83.8883870967742,1.1400000000000001,18.80483870967742,277.33,0.6392,270.0,48.6,3.0
Diamante do Norte,04/05,2005,2,Noroeste,Latossolo Vermelho distrófico,352.0,32.861785714285716,20.961785714285714,26.53642857142857,71.39928571428571,1.1203571428571428,25.16,12.09,0.61715,270.0,48.6,3.0
Diamante do Norte,04/05,2005,3,Noroeste,Latossolo Vermelho distrófico,352.0,34.47129032258065,21.27548387096774,27.304193548387097,65.7741935483871,1.135483870967742,22.21225806451613,31.79,0.6383249999999999,270.0,48.6,3.0
Diamante do Norte,05/06,2005,9,Noroeste,Latossolo Vermelho distrófico,352.0,27.234666666666666,14.311333333333332,20.178333333333335,75.519,1.506,14.155666666666667,230.46,0.496675,270.0,405.0,25.0
Diamante do Norte,05/06,2005,10,Noroeste,Latossolo Vermelho distrófico,352.0,30.27032258064516,20.626774193548385,25.032258064516128,80.23290322580644,1.1980645161290322,16.830322580645163,217.76,0.5870666666666667,270.0,405.0,25.0
Diamante do Norte,05/06,2005,11,Noroeste,Latossolo Vermelho distrófico,352.0,32.168,19.757,25.525,72.463,1.3679999999999999,23.738999999999997,68.66,0.6456500000000001,270.0,405.0,25.0
Diamante do Norte,05/06,2005,12,Noroeste,Latossolo Vermelho distrófico,352.0,32.45870967741936,21.20483870967742,26.49258064516129,71.31806451612904,1.3916129032258064,24.11967741935484,87.78,0.646975,270.0,405.0,25.0
Diamante do Norte,05/06,2006,1,Noroeste,Latossolo Vermelho distrófico,352.0,33.729032258064514,22.690322580645162,27.820645161290326,71.00419354838711,1.0577419354838709,22.705483870967743,146.02,0.63765,270.0,405.0,25.0
Diamante do Norte,05/06,2006,2,Noroeste,Latossolo Vermelho distrófico,352.0,32.207499999999996,21.788214285714282,26.698571428571427,76.24035714285715,1.1475000000000002,21.865357142857142,187.99,0.6097,270.0,405.0,25.0
Diamante do Norte,05/06,2006,3,Noroeste,Latossolo Vermelho distrófico,352.0,31.94709677419355,22.057741935483868,26.488387096774193,78.69774193548388,1.114516129032258,20.664193548387097,175.56,0.601925,270.0,405.0,25.0
Diamante do Norte,12/13,2012,9,Noroeste,Latossolo Vermelho distrófico,352.0,32.61633333333334,16.114333333333335,23.80366666666667,59.74033333333333,1.595,20.332,90.81,0.5031249999999999,116.0,272.6,39.17
Diamante do Norte,12/13,2012,10,Noroeste,Latossolo Vermelho distrófico,352.0,33.829032258064515,20.25258064516129,26.589354838709678,66.8167741935484,1.300967741935484,20.79548387096774,71.06,0.5781499999999999,116.0,272.6,39.17
Diamante do Norte,12/13,2012,11,Noroeste,Latossolo Vermelho distrófico,352.0,35.00233333333333,22.236666666666668,28.201666666666664,62.529666666666664,1.2053333333333331,22.861333333333334,97.94,0.6480333333333334,116.0,272.6,39.17
Diamante do Norte,12/13,2012,12,Noroeste,Latossolo Vermelho distrófico,352.0,33.35354838709677,23.41290322580645,28.00741935483871,75.04612903225807,1.1183870967741936,22.687741935483874,173.63,0.702625,116.0,272.6,39.17
Diamante do Norte,12/13,2013,1,Noroeste,Latossolo Vermelho distrófico,352.0,33.141935483870974,21.595806451612905,26.878064516129033,71.52580645161291,1.277741935483871,23.52064516129032,94.46,0.7079249999999999,116.0,272.6,39.17
Diamante do Norte,12/13,2013,2,Noroeste,Latossolo Vermelho distrófico,352.0,31.535,22.13357142857143,26.40285714285714,78.2332142857143,1.0967857142857143,20.432142857142857,219.23,0.71065,116.0,272.6,39.17
Diamante do Norte,12/13,2013,3,Noroeste,Latossolo Vermelho distrófico,352.0,30.648709677419355,20.924838709677417,25.33225806451613,80.0083870967742,1.1303225806451613,18.99516129032258,159.75,0.6908,116.0,272.6,39.17
Diamante do Norte,13/14,2013,9,Noroeste,Latossolo Vermelho distrófico,352.0,30.755999999999997,15.67,22.671333333333333,65.46866666666666,1.5873333333333333,18.196,95.22999999999999,0.4594,210.0,328.0,26.03
Diamante do Norte,13/14,2013,10,Noroeste,Latossolo Vermelho distrófico,352.0,30.52258064516129,18.49,23.96741935483871,74.2732258064516,1.3874193548387097,20.766774193548386,128.67000000000002,0.49406666666666665,210.0,328.0,26.03
Diamante do Norte,13/14,2013,11,Noroeste,Latossolo Vermelho distrófico,352.0,33.24333333333333,20.541666666666668,26.413,69.40233333333335,1.4103333333333334,23.632333333333335,117.64,0.49865,210.0,328.0,26.03
Diamante do Norte,13/14,2013,12,Noroeste,Latossolo Vermelho distrófico,352.0,34.07096774193548,22.63806451612903,27.998387096774195,69.02387096774193,1.1883870967741936,24.210967741935484,117.61,0.62525,210.0,328.0,26.03
Diamante do Norte,13/14,2014,1,Noroeste,Latossolo Vermelho distrófico,352.0,32.016774193548386,22.061290322580643,26.90096774193548,75.51322580645162,1.014516129032258,23.998064516129034,163.58,0.6865,210.0,328.0,26.03
Diamante do Norte,13/14,2014,2,Noroeste,Latossolo Vermelho distrófico,352.0,34.14214285714286,22.30535714285714,27.58285714285714,69.05,1.4117857142857144,22.185000000000002,129.4,0.633875,210.0,328.0,26.03
Diamante do Norte,13/14,2014,3,Noroeste,Latossolo Vermelho distrófico,352.0,30.51290322580645,20.96548387096774,25.315806451612904,79.92129032258065,1.1445161290322583,19.421290322580646,139.02,0.6416,210.0,328.0,26.03
Diamante do Norte,14/15,2014,9,Noroeste,Latossolo Vermelho distrófico,352.0,33.464666666666666,19.036,25.720666666666666,62.468333333333334,1.5993333333333333,17.72233333333333,134.51,0.527975,350.0,945.0,45.0
Diamante do Norte,14/15,2014,10,Noroeste,Latossolo Vermelho distrófico,352.0,34.95258064516129,20.198709677419355,26.931935483870966,61.79322580645161,1.4254838709677418,23.176451612903225,62.18,0.5423,350.0,945.0,45.0
